#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group		
chrVI	182968	184260	YFR018C	.	-	182968	184260	0	1	1292	182967	Q2		
chrIV	427220	428512	YDL014W	.	+	427220	428512	0	1	1292	427216	Q2		
chrVIII	314693	315985	YHR101C	.	-	314693	315985	0	1	1292	314690	Q2		
chrXV	806990	808283	YOR255W	.	+	806990	808283	0	1	1293	806982	Q2		
chrIV	1322174	1323468	YDR427W	.	+	1322174	1323468	0	1	1294	1322173	Q2		
chrIII	105563	106857	YCL008C	.	-	105563	106857	0	1	1294	105562	Q2		
chrV	474999	476293	YER154W	.	+	474999	476293	0	1	1294	474995	Q2		
chrIV	958566	959860	YDR249C	.	-	958566	959860	0	1	1294	958557	Q2		
chrIV	1477165	1478460	YDR517W	.	+	1477165	1478460	0	1	1295	1477164	Q2		
chrXI	461519	462815	YKR011C	.	-	461519	462815	0	1	1296	461515	Q2		
chrXIII	573106	574403	YMR158C-A	.	-	573106	574403	0	1	1297	573101	Q2		
chrIV	806534	807832	YDR171W	.	+	806534	807832	0	1	1298	806526	Q2		
chrIX	203459	204758	YIL083C	.	-	203459	204758	0	1	1299	203457	Q2		
chrXVI	404917	406216	YPL081W	.	+	404917	406216	0	1	1299	404913	Q2		
chrXI	17125	18426	YKL218C	.	-	17125	18426	0	1	1301	17124	Q2		
chrXV	710389	711690	YOR193W	.	+	710389	711690	0	1	1301	710382	Q2		
chrII	86498	87800	YBL074C	.	-	86498	87800	0	1	1302	86490	Q2		
chrVII	490657	491960	YGL004C	.	-	490657	491960	0	1	1303	490653	Q2		
chrX	727025	728328	YJR155W	.	+	727025	728328	0	1	1303	727018	Q2		
chrXII	253782	255085	YLR056W	.	+	253782	255085	0	1	1303	253780	Q2		
chrXII	576671	577974	YLR220W	.	+	576671	577974	0	1	1303	576666	Q2		
chrVII	79067	80370	YGL223C	.	-	79067	80370	0	1	1303	79060	Q2		
chrVIII	210809	212112	YHR052W	.	+	210809	212112	0	1	1303	210807	Q2		
chrIV	1003952	1005256	YDR268W	.	+	1003952	1005256	0	1	1304	1003951	Q2		
chrXV	756306	757610	YOR221C	.	-	756306	757610	0	1	1304	756299	Q2		
chrXV	444663	445967	YOR063W	.	+	444663	445967	0	1	1304	444659	Q2		
chrII	320348	321654	YBR042C	.	-	320348	321654	0	1	1306	320345	Q2		
chrXVI	789893	791200	YPR127W	.	+	789893	791200	0	1	1307	789886	Q2		
chrXII	1030794	1032101	YLR449W	.	+	1030794	1032101	0	1	1307	1030793	Q2		
chrXII	237951	239258	YLR046C	.	-	237951	239258	0	1	1307	237949	Q2		
chrII	330235	331542	YBR046C	.	-	330235	331542	0	1	1307	330232	Q2		
chrIV	1431002	1432311	YDR489W	.	+	1431002	1432311	0	1	1309	1431001	Q2		
chrIX	93590	94899	YIL136W	.	+	93590	94899	0	1	1309	93581	Q2		
chrV	210635	211944	YER028C	.	-	210635	211944	0	1	1309	210633	Q2		
chrIII	94483	95792	YCL016C	.	-	94483	95792	0	1	1309	94474	Q2		
chrXIII	321867	323176	YMR024W	.	+	321867	323176	0	1	1309	321864	Q2		
chrVIII	251055	252364	YHR076W	.	+	251055	252364	0	1	1309	251053	Q2		
chrVIII	490572	491881	YHR195W	.	+	490572	491881	0	1	1309	490568	Q2		
chrVII	95810	97121	YGL209W	.	+	95810	97121	0	1	1311	95801	Q2		
chrVII	866241	867552	YGR185C	.	-	866241	867552	0	1	1311	866233	Q2		
chrV	499075	500386	YER161C	.	-	499075	500386	0	1	1311	499071	Q2		
chrVII	419319	420631	YGL040C	.	-	419319	420631	0	1	1312	419315	Q2		
chrXI	166260	167572	YKL150W	.	+	166260	167572	0	1	1312	166259	Q2		
chrII	549694	551006	YBR155W	.	+	549694	551006	0	1	1312	549689	Q2		
chrXV	537341	538654	YOR114W	.	+	537341	538654	0	1	1313	537336	Q2		
chrXIII	553245	554559	YMR144W	.	+	553245	554559	0	1	1314	553240	Q2		
chrXIII	520664	521978	YMR126C	.	-	520664	521978	0	1	1314	520659	Q2		
chrIX	274997	276311	YIL042C	.	-	274997	276311	0	1	1314	274995	Q2		
chrIV	1317976	1319290	YDR423C	.	-	1317976	1319290	0	1	1314	1317975	Q2		
chrVII	213944	215260	YGL155W	.	+	213944	215260	0	1	1316	213942	Q2		
chrXI	284942	286259	YKL080W	.	+	284942	286259	0	1	1317	284940	Q2		
chrXV	882892	884209	YOR303W	.	+	882892	884209	0	1	1317	882884	Q2		
chrX	335849	337166	YJL053W	.	+	335849	337166	0	1	1317	335846	Q2		
chrXIII	522120	523437	YMR127C	.	-	522120	523437	0	1	1317	522115	Q2		
chrXVI	335858	337175	YPL113C	.	-	335858	337175	0	1	1317	335855	Q2		
chrXVI	337369	338686	YPL112C	.	-	337369	338686	0	1	1317	337366	Q2		
chrXII	65234	66552	YLL038C	.	-	65234	66552	0	1	1318	65228	Q2		
chrXV	248299	249617	YOL043C	.	-	248299	249617	0	1	1318	248297	Q2		
chrII	739823	741142	YBR267W	.	+	739823	741142	0	1	1319	739816	Q2		
chrXII	393471	394790	YLR125W	.	+	393471	394790	0	1	1319	393468	Q2		
chrVIII	248372	249692	YHR075C	.	-	248372	249692	0	1	1320	248370	Q2		
chrII	716764	718084	YBR249C	.	-	716764	718084	0	1	1320	716757	Q2		
chrVII	718830	720150	YGR113W	.	+	718830	720150	0	1	1320	718823	Q2		
chrVII	705244	706566	YGR109C	.	-	705244	706566	0	1	1322	705237	Q2		
chrXIV	557793	559115	YNL037C	.	-	557793	559115	0	1	1322	557788	Q2		
chrXIII	775919	777241	YMR253C	.	-	775919	777241	0	1	1322	775912	Q2		
chrXIII	275973	277296	YMR005W	.	+	275973	277296	0	1	1323	275971	Q2		
chrXV	204588	205912	YOL065C	.	-	204588	205912	0	1	1324	204586	Q2		
chrXVI	226054	227378	YPL171C	.	-	226054	227378	0	1	1324	226052	Q2		
chrXIV	346286	347610	YNL152W	.	+	346286	347610	0	1	1324	346283	Q2		
chrVIII	334370	335695	YHR112C	.	-	334370	335695	0	1	1325	334367	Q2		
chrXIV	690208	691534	YNR034W	.	+	690208	691534	0	1	1326	690202	Q2		
chrX	491057	492383	YJR032W	.	+	491057	492383	0	1	1326	491053	Q2		
chrXVI	698771	700097	YPR079W	.	+	698771	700097	0	1	1326	698765	Q2		
chrIV	1360907	1362234	YDR451C	.	-	1360907	1362234	0	1	1327	1360906	Q2		
chrVII	606114	607441	YGR058W	.	+	606114	607441	0	1	1327	606108	Q2		
chrIV	273568	274895	YDL104C	.	-	273568	274895	0	1	1327	273566	Q2		
chrXI	554958	556285	YKR059W	.	+	554958	556285	0	1	1327	554953	Q2		
chrXII	718165	719494	YLR291C	.	-	718165	719494	0	1	1329	718158	Q2		
chrII	352054	353383	YBR057C	.	-	352054	353383	0	1	1329	352051	Q2		
chrXI	446750	448079	YKR004C	.	-	446750	448079	0	1	1329	446746	Q2		
chrX	352353	353682	YJL046W	.	+	352353	353682	0	1	1329	352350	Q2		
chrIX	156013	157342	YIL110W	.	+	156013	157342	0	1	1329	156012	Q2		
chrXIV	450786	452117	YNL092W	.	+	450786	452117	0	1	1331	450782	Q2		
chrXIII	10157	11488	YML131W	.	+	10157	11488	0	1	1331	10156	Q2		
chrXVI	814300	815631	YPR140W	.	+	814300	815631	0	1	1331	814292	Q2		
chrVII	22281	23612	YGL254W	.	+	22281	23612	0	1	1331	22279	Q2		
chrXII	339697	341028	YLR099C	.	-	339697	341028	0	1	1331	339694	Q2		
chrX	580306	581637	YJR080C	.	-	580306	581637	0	1	1331	580301	Q2		
chrIV	268849	270181	YDL107W	.	+	268849	270181	0	1	1332	268847	Q2		
chrVII	89932	91264	YGL213C	.	-	89932	91264	0	1	1332	89924	Q2		
chrXIV	82796	84128	YNL292W	.	+	82796	84128	0	1	1332	82788	Q2		
chrIV	851194	852526	YDR197W	.	+	851194	852526	0	1	1332	851186	Q2		
chrIV	92595	93929	YDL205C	.	-	92595	93929	0	1	1334	92586	Q2		
chrXII	364099	365434	YLR107W	.	+	364099	365434	0	1	1335	364096	Q2		
chrIV	50861	52196	YDL226C	.	-	50861	52196	0	1	1335	50856	Q2		
chrX	71359	72695	YJL193W	.	+	71359	72695	0	1	1336	71352	Q2		
chrV	460425	461761	YER145C	.	-	460425	461761	0	1	1336	460421	Q2		
chrXVI	767722	769058	YPR118W	.	+	767722	769058	0	1	1336	767715	Q2		
chrXV	432118	433454	YOR057W	.	+	432118	433454	0	1	1336	432114	Q2		
chrXV	511763	513101	YOR099W	.	+	511763	513101	0	1	1338	511758	Q2		
chrVII	855172	856510	YGR180C	.	-	855172	856510	0	1	1338	855164	Q2		
chrXVI	613239	614578	YPR025C	.	-	613239	614578	0	1	1339	613233	Q2		
chrXIV	338029	339368	YNL159C	.	-	338029	339368	0	1	1339	338026	Q2		
chrI	130743	132082	YAL012W	.	+	130743	132082	0	1	1339	130742	Q2		
chrXIV	685904	687243	YNR032W	.	+	685904	687243	0	1	1339	685898	Q2		
chrVII	504549	505889	YGR005C	.	-	504549	505889	0	1	1340	504544	Q2		
chrVII	834589	835929	YGR169C	.	-	834589	835929	0	1	1340	834581	Q2		
chrVII	37468	38809	YGL246C	.	-	37468	38809	0	1	1341	37465	Q2		
chrVII	409972	411314	YGL048C	.	-	409972	411314	0	1	1342	409968	Q2		
chrXII	586316	587658	YLR224W	.	+	586316	587658	0	1	1342	586311	Q2		
chrXVI	43019	44362	YPL264C	.	-	43019	44362	0	1	1343	43015	Q2		
chrXV	408367	409710	YOR042W	.	+	408367	409710	0	1	1343	408363	Q2		
chrIV	1103741	1105085	YDR318W	.	+	1103741	1105085	0	1	1344	1103740	Q2		
chrXV	78134	79480	YOL128C	.	-	78134	79480	0	1	1346	78127	Q2		
chrX	460341	461687	YJR013W	.	+	460341	461687	0	1	1346	460337	Q2		
chrVII	157858	159204	YGL181W	.	+	157858	159204	0	1	1346	157857	Q2		
chrX	324928	326274	YJL059W	.	+	324928	326274	0	1	1346	324925	Q2		
chrVIII	462460	463807	YHR179W	.	+	462460	463807	0	1	1347	462456	Q2		
chrII	711547	712894	YBR246W	.	+	711547	712894	0	1	1347	711540	Q2		
chrVIII	362896	364244	YHR129C	.	-	362896	364244	0	1	1348	362893	Q2		
chrXII	196765	198113	YLR027C	.	-	196765	198113	0	1	1348	196764	Q2		
chrXIV	336489	337837	YNL160W	.	+	336489	337837	0	1	1348	336486	Q2		
chrIII	191688	193036	YCR035C	.	-	191688	193036	0	1	1348	191687	Q2		
chrVII	634238	635590	YGR072W	.	+	634238	635590	0	1	1352	634232	Q2		
chrI	129235	130588	YAL013W	.	+	129235	130588	0	1	1353	129234	Q2		
chrII	453226	454579	YBR107C	.	-	453226	454579	0	1	1353	453222	Q2		
chrIV	1038211	1039564	YDR289C	.	-	1038211	1039564	0	1	1353	1038210	Q2		
chrXV	480447	481800	YOR084W	.	+	480447	481800	0	1	1353	480443	Q2		
chrXV	720395	721749	YOR201C	.	-	720395	721749	0	1	1354	720388	Q2		
chrV	47129	48483	YEL056W	.	+	47129	48483	0	1	1354	47125	Q2		
chrXI	532181	533535	YKR052C	.	-	532181	533535	0	1	1354	532176	Q2		
chrIII	152688	154042	YCR019W	.	+	152688	154042	0	1	1354	152687	Q2		
chrI	61299	62654	YAL042W	.	+	61299	62654	0	1	1355	61293	Q2		
chrVIII	517510	518865	YHR208W	.	+	517510	518865	0	1	1355	517505	Q2		
chrVII	357272	358628	YGL081W	.	+	357272	358628	0	1	1356	357269	Q2		
chrXVI	498031	499388	YPL028W	.	+	498031	499388	0	1	1357	498027	Q2		
chrX	347300	348657	YJL048C	.	-	347300	348657	0	1	1357	347297	Q2		
chrIV	79124	80481	YDL211C	.	-	79124	80481	0	1	1357	79117	Q2		
chrXII	681093	682451	YLR270W	.	+	681093	682451	0	1	1358	681087	Q2		
chrVIII	83817	85175	YHL009C	.	-	83817	85175	0	1	1358	83809	Q2		
chrXIV	701874	703232	YNR043W	.	+	701874	703232	0	1	1358	701867	Q2		
chrII	115478	116837	YBL055C	.	-	115478	116837	0	1	1359	115477	Q2		
chrXI	141535	142894	YKL164C	.	-	141535	142894	0	1	1359	141534	Q2		
chrVIII	108663	110023	YHR002W	.	+	108663	110023	0	1	1360	108662	Q2		
chrXV	1058029	1059390	YOR381W-A	.	+	1058029	1059390	0	1	1361	1058028	Q2		
chrVIII	232076	233437	YHR068W	.	+	232076	233437	0	1	1361	232074	Q2		
chrXV	280167	281528	YOL022C	.	-	280167	281528	0	1	1361	280165	Q2		
chrIV	486696	488057	YDR021W	.	+	486696	488057	0	1	1361	486692	Q2		
chrXVI	608709	610071	YPR023C	.	-	608709	610071	0	1	1362	608703	Q2		
chrXII	63942	65304	YLL039C	.	-	63942	65304	0	1	1362	63936	Q2		
chrXII	710762	712125	YLR287C	.	-	710762	712125	0	1	1363	710755	Q2		
chrIV	521794	523158	YDR035W	.	+	521794	523158	0	1	1364	521789	Q2		
chrXI	574679	576043	YKR071C	.	-	574679	576043	0	1	1364	574674	Q2		
chrX	154845	156210	YJL137C	.	-	154845	156210	0	1	1365	154844	Q2		
chrXVI	455656	457022	YPL054W	.	+	455656	457022	0	1	1366	455652	Q2		
chrVII	920555	921921	YGR214W	.	+	920555	921921	0	1	1366	920546	Q2		
chrXV	441409	442775	YOR061W	.	+	441409	442775	0	1	1366	441405	Q2		
chrVII	715787	717155	YGR111W	.	+	715787	717155	0	1	1368	715780	Q2		
chrV	96493	97861	YEL029C	.	-	96493	97861	0	1	1368	96484	Q2		
chrXIII	809447	810816	YMR272C	.	-	809447	810816	0	1	1369	809439	Q2		
chrXIV	307279	308648	YNL175C	.	-	307279	308648	0	1	1369	307276	Q2		
chrX	677354	678724	YJR136C	.	-	677354	678724	0	1	1370	677348	Q2		
chrVII	853542	854912	YGR179C	.	-	853542	854912	0	1	1370	853534	Q2		
chrXI	341176	342546	YKL051W	.	+	341176	342546	0	1	1370	341173	Q2		
chrXV	232330	233701	YOL052C	.	-	232330	233701	0	1	1371	232328	Q2		
chrXV	580141	581513	YOR136W	.	+	580141	581513	0	1	1372	580136	Q2		
chrXV	1026786	1028158	YOR368W	.	+	1026786	1028158	0	1	1372	1026785	Q2		
chrV	246860	248233	YER048C	.	-	246860	248233	0	1	1373	246858	Q2		
chrXIII	119987	121360	YML074C	.	-	119987	121360	0	1	1373	119986	Q2		
chrVII	355736	357109	YGL082W	.	+	355736	357109	0	1	1373	355733	Q2		
chrIX	372991	374365	YIR008C	.	-	372991	374365	0	1	1374	372988	Q2		
chrVIII	99130	100504	YHL004W	.	+	99130	100504	0	1	1374	99121	Q2		
chrXV	592863	594237	YOR142W	.	+	592863	594237	0	1	1374	592858	Q2		
chrXVI	101398	102773	YPL236C	.	-	101398	102773	0	1	1375	101397	Q2		
chrXI	75786	77161	YKL195W	.	+	75786	77161	0	1	1375	75779	Q2		
chrXIV	286255	287631	YNL188W	.	+	286255	287631	0	1	1376	286253	Q2		
chrVIII	333067	334444	YHR111W	.	+	333067	334444	0	1	1377	333064	Q2		
chrIV	1102132	1103509	YDR317W	.	+	1102132	1103509	0	1	1377	1102131	Q2		
chrXIV	298265	299643	YNL181W	.	+	298265	299643	0	1	1378	298263	Q2		
chrX	654645	656023	YJR125C	.	-	654645	656023	0	1	1378	654639	Q2		
chrXII	550638	552016	YLR203C	.	-	550638	552016	0	1	1378	550633	Q2		
chrII	162740	164118	YBL030C	.	-	162740	164118	0	1	1378	162739	Q2		
chrIV	600761	602139	YDR077W	.	+	600761	602139	0	1	1378	600755	Q2		
chrXIII	805186	806564	YMR270C	.	-	805186	806564	0	1	1378	805178	Q2		
chrIX	40085	41464	YIL160C	.	-	40085	41464	0	1	1379	40081	Q2		
chrIII	70117	71496	YCL028W	.	+	70117	71496	0	1	1379	70110	Q2		
chrIV	1181612	1182991	YDR352W	.	+	1181612	1182991	0	1	1379	1181611	Q2		
chrXII	242189	243568	YLR048W	.	+	242189	243568	0	1	1379	242187	Q2		
chrXIV	476825	478204	YNL080C	.	-	476825	478204	0	1	1379	476821	Q2		
chrVII	870093	871472	YGR187C	.	-	870093	871472	0	1	1379	870085	Q2		
chrVII	1063679	1065059	YGR286C	.	-	1063679	1065059	0	1	1380	1063678	Q2		
chrVII	1017895	1019275	YGR263C	.	-	1017895	1019275	0	1	1380	1017894	Q2		
chrI	170331	171711	YAR018C	.	-	170331	171711	0	1	1380	170330	Q2		
chrVIII	340906	342287	YHR116W	.	+	340906	342287	0	1	1381	340903	Q2		
chrXVI	642090	643471	YPR035W	.	+	642090	643471	0	1	1381	642084	Q2		
chrXV	662333	663714	YOR176W	.	+	662333	663714	0	1	1381	662327	Q2		
chrIV	482506	483889	YDR018C	.	-	482506	483889	0	1	1383	482502	Q2		
chrXV	228565	229948	YOL054W	.	+	228565	229948	0	1	1383	228563	Q2		
chrVII	228341	229724	YGL146C	.	-	228341	229724	0	1	1383	228339	Q2		
chrXIV	548010	549393	YNL042W	.	+	548010	549393	0	1	1383	548005	Q2		
chrXIV	479758	481142	YNL078W	.	+	479758	481142	0	1	1384	479754	Q2		
chrIV	624728	626112	YDR090C	.	-	624728	626112	0	1	1384	624722	Q2		
chrII	744825	746209	YBR271W	.	+	744825	746209	0	1	1384	744818	Q2		
chrX	392360	393744	YJL026W	.	+	392360	393744	0	1	1384	392357	Q2		
chrXVI	191389	192774	YPL188W	.	+	191389	192774	0	1	1385	191388	Q2		
chrVII	185999	187384	YGL169W	.	+	185999	187384	0	1	1385	185998	Q2		
chrVII	1061780	1063166	YGR285C	.	-	1061780	1063166	0	1	1386	1061779	Q2		
chrIV	483983	485369	YDR019C	.	-	483983	485369	0	1	1386	483979	Q2		
chrXVI	795898	797285	YPR133C	.	-	795898	797285	0	1	1387	795891	Q2		
chrX	627049	628436	YJR107W	.	+	627049	628436	0	1	1387	627043	Q2		
chrVIII	109941	111328	YHR003C	.	-	109941	111328	0	1	1387	109940	Q2		
chrXV	85397	86785	YOL124C	.	-	85397	86785	0	1	1388	85389	Q2		
chrII	47262	48650	YBL091C	.	-	47262	48650	0	1	1388	47258	Q2		
chrXIII	151791	153180	YML060W	.	+	151791	153180	0	1	1389	151790	Q2		
chrXI	167460	168849	YKL149C	.	-	167460	168849	0	1	1389	167459	Q2		
chrXIII	406289	407678	YMR068W	.	+	406289	407678	0	1	1389	406285	Q2		
chrVII	717299	718689	YGR112W	.	+	717299	718689	0	1	1390	717292	Q2		
chrIV	1129566	1130957	YDR331W	.	+	1129566	1130957	0	1	1391	1129565	Q2		
chrV	466129	467521	YER149C	.	-	466129	467521	0	1	1392	466125	Q2		
chrIV	114564	115956	YDL193W	.	+	114564	115956	0	1	1392	114563	Q2		
chrVII	542052	543445	YGR028W	.	+	542052	543445	0	1	1393	542047	Q2		
chrIV	1217727	1219120	YDR370C	.	-	1217727	1219120	0	1	1393	1217726	Q2		
chrX	99533	100926	YJL171C	.	-	99533	100926	0	1	1393	99524	Q2		
chrXV	717069	718462	YOR197W	.	+	717069	718462	0	1	1393	717062	Q2		
chrVII	97319	98714	YGL208W	.	+	97319	98714	0	1	1395	97310	Q2		
chrXVI	919320	920715	YPR191W	.	+	919320	920715	0	1	1395	919311	Q2		
chrVII	415867	417263	YGL044C	.	-	415867	417263	0	1	1396	415863	Q2		
chrXV	679263	680660	YOR184W	.	+	679263	680660	0	1	1397	679257	Q2		
chrIV	1382151	1383548	YDR459C	.	-	1382151	1383548	0	1	1397	1382150	Q2		
chrIV	411759	413156	YDL022W	.	+	411759	413156	0	1	1397	411755	Q2		
chrV	373340	374738	YER107C	.	-	373340	374738	0	1	1398	373337	Q2		
chrXIII	221334	222733	YML027W	.	+	221334	222733	0	1	1399	221332	Q2		
chrXVI	886470	887869	YPR173C	.	-	886470	887869	0	1	1399	886462	Q2		
chrXIV	90177	91576	YNL288W	.	+	90177	91576	0	1	1399	90168	Q2		
chrXV	812334	813733	YOR259C	.	-	812334	813733	0	1	1399	812326	Q2		
chrVI	147092	148491	YFL001W	.	+	147092	148491	0	1	1399	147091	Q2		
chrXIII	404200	405600	YMR067C	.	-	404200	405600	0	1	1400	404196	Q2		
chrIX	171700	173101	YIL103W	.	+	171700	173101	0	1	1401	171699	Q2		
chrXI	125739	127141	YKL172W	.	+	125739	127141	0	1	1402	125738	Q2		
chrXIII	494941	496344	YMR113W	.	+	494941	496344	0	1	1403	494937	Q2		
chrV	59498	60902	YEL050C	.	-	59498	60902	0	1	1404	59493	Q2		
chrXVI	464364	465768	YPL048W	.	+	464364	465768	0	1	1404	464360	Q2		
chrVII	234585	235989	YGL143C	.	-	234585	235989	0	1	1404	234583	Q2		
chrXIV	31899	33304	YNL323W	.	+	31899	33304	0	1	1405	31896	Q2		
chrXI	525254	526659	YKR048C	.	-	525254	526659	0	1	1405	525249	Q2		
chrXIII	324146	325551	YMR026C	.	-	324146	325551	0	1	1405	324143	Q2		
chrIV	1519475	1520881	YDR541C	.	-	1519475	1520881	0	1	1406	1519474	Q2		
chrXIV	677110	678517	YNR029C	.	-	677110	678517	0	1	1407	677104	Q2		
chrVIII	344248	345656	YHR118C	.	-	344248	345656	0	1	1408	344245	Q2		
chrX	604405	605813	YJR094C	.	-	604405	605813	0	1	1408	604399	Q2		
chrXII	1025127	1026536	YLR446W	.	+	1025127	1026536	0	1	1409	1025126	Q2		
chrII	434313	435722	YBR095C	.	-	434313	435722	0	1	1409	434309	Q2		
chrXII	146266	147675	YLL002W	.	+	146266	147675	0	1	1409	146265	Q2		
chrXV	800933	802342	YOR250C	.	-	800933	802342	0	1	1409	800925	Q2		
chrIV	952715	954124	YDR245W	.	+	952715	954124	0	1	1409	952706	Q2		
chrVIII	127771	129182	YHR011W	.	+	127771	129182	0	1	1411	127770	Q2		
chrXV	136439	137850	YOL097C	.	-	136439	137850	0	1	1411	136438	Q2		
chrII	244272	245683	YBR004C	.	-	244272	245683	0	1	1411	244270	Q2		
chrIV	272344	273756	YDL105W	.	+	272344	273756	0	1	1412	272342	Q2		
chrXV	58705	60117	YOL140W	.	+	58705	60117	0	1	1412	58700	Q2		
chrIV	133398	134811	YDL182W	.	+	133398	134811	0	1	1413	133397	Q2		
chrXIV	379460	380873	YNL130C	.	-	379460	380873	0	1	1413	379457	Q2		
chrXV	1044705	1046119	YOR376W-A	.	+	1044705	1046119	0	1	1414	1044704	Q2		
chrXIII	429828	431242	YMR081C	.	-	429828	431242	0	1	1414	429824	Q2		
chrV	472604	474019	YER152C	.	-	472604	474019	0	1	1415	472600	Q2		
chrXIII	449990	451406	YMR091C	.	-	449990	451406	0	1	1416	449986	Q2		
chrXIII	499301	500717	YMR116C	.	-	499301	500717	0	1	1416	499297	Q2		
chrXIV	568307	569723	YNL035C	.	-	568307	569723	0	1	1416	568302	Q2		
chrVIII	354799	356217	YHR123W	.	+	354799	356217	0	1	1418	354796	Q2		
chrII	160091	161509	YBL032W	.	+	160091	161509	0	1	1418	160090	Q2		
chrIX	378460	379878	YIR012W	.	+	378460	379878	0	1	1418	378457	Q2		
chrXIII	749877	751296	YMR240C	.	-	749877	751296	0	1	1419	749870	Q2		
chrXII	1012465	1013884	YLR438W	.	+	1012465	1013884	0	1	1419	1012464	Q2		
chrXV	249765	251184	YOL042W	.	+	249765	251184	0	1	1419	249763	Q2		
chrXVI	909607	911027	YPR186C	.	-	909607	911027	0	1	1420	909598	Q2		
chrIV	159547	160967	YDL168W	.	+	159547	160967	0	1	1420	159546	Q2		
chrXV	165619	167039	YOL083W	.	+	165619	167039	0	1	1420	165618	Q2		
chrIV	438013	439433	YDL007W	.	+	438013	439433	0	1	1420	438009	Q2		
chrIII	101964	103386	YCL011C	.	-	101964	103386	0	1	1422	101963	Q2		
chrXVI	552007	553429	YPL003W	.	+	552007	553429	0	1	1422	552002	Q2		
chrXII	587564	588986	YLR225C	.	-	587564	588986	0	1	1422	587559	Q2		
chrX	84002	85425	YJL183W	.	+	84002	85425	0	1	1423	83994	Q2		
chrIV	740346	741769	YDR142C	.	-	740346	741769	0	1	1423	740339	Q2		
chrXIII	330616	332040	YMR030W	.	+	330616	332040	0	1	1424	330613	Q2		
chrXV	715437	716861	YOR196C	.	-	715437	716861	0	1	1424	715430	Q2		
chrXVI	296683	298108	YPL135C-A	.	-	296683	298108	0	1	1425	296681	Q2		
chrV	546788	548213	YER178W	.	+	546788	548213	0	1	1425	546783	Q2		
chrVIII	66115	67540	YHL020C	.	-	66115	67540	0	1	1425	66109	Q2		
chrII	111408	112834	YBL058W	.	+	111408	112834	0	1	1426	111407	Q2		
chrVII	884404	885830	YGR193C	.	-	884404	885830	0	1	1426	884396	Q2		
chrIX	363209	364635	YIR004W	.	+	363209	364635	0	1	1426	363206	Q2		
chrXI	84604	86030	YKL189W	.	+	84604	86030	0	1	1426	84596	Q2		
chrXIV	668349	669775	YNR021W	.	+	668349	669775	0	1	1426	668343	Q2		
chrII	632020	633447	YBR204C	.	-	632020	633447	0	1	1427	632014	Q2		
chrII	290469	291896	YBR025C	.	-	290469	291896	0	1	1427	290467	Q2		
chrXIV	370347	371774	YNL136W	.	+	370347	371774	0	1	1427	370344	Q2		
chrII	776537	777965	YBR287W	.	+	776537	777965	0	1	1428	776530	Q2		
chrIV	1126196	1127624	YDR329C	.	-	1126196	1127624	0	1	1428	1126195	Q2		
chrX	153313	154742	YJL138C	.	-	153313	154742	0	1	1429	153312	Q2		
chrXI	427163	428592	YKL008C	.	-	427163	428592	0	1	1429	427159	Q2		
chrXIV	711570	712999	YNR048W	.	+	711570	712999	0	1	1429	711563	Q2		
chrIV	1491062	1492491	YDR527W	.	+	1491062	1492491	0	1	1429	1491061	Q2		
chrXI	557594	559024	YKR061W	.	+	557594	559024	0	1	1430	557589	Q2		
chrV	278235	279666	YER061C	.	-	278235	279666	0	1	1431	278233	Q2		
chrVIII	442131	443562	YHR169W	.	+	442131	443562	0	1	1431	442127	Q3		
chrV	148632	150064	YEL002C	.	-	148632	150064	0	1	1432	148631	Q3		
chrVII	806267	807700	YGR159C	.	-	806267	807700	0	1	1433	806259	Q3		
chrIV	373890	375323	YDL044C	.	-	373890	375323	0	1	1433	373887	Q3		
chrXV	266147	267581	YOL031C	.	-	266147	267581	0	1	1434	266145	Q3		
chrVII	903340	904774	YGR202C	.	-	903340	904774	0	1	1434	903331	Q3		
chrXII	287897	289331	YLR080W	.	+	287897	289331	0	1	1434	287895	Q3		
chrIV	1357509	1358943	YDR449C	.	-	1357509	1358943	0	1	1434	1357508	Q3		
chrIV	910017	911452	YDR222W	.	+	910017	911452	0	1	1435	910008	Q3		
chrIV	294902	296337	YDL090C	.	-	294902	296337	0	1	1435	294900	Q3		
chrXIII	424953	426389	YMR079W	.	+	424953	426389	0	1	1436	424949	Q3		
chrIV	998633	1000069	YDR265W	.	+	998633	1000069	0	1	1436	998624	Q3		
chrXVI	527512	528948	YPL014W	.	+	527512	528948	0	1	1436	527507	Q3		
chrXI	358336	359773	YKL042W	.	+	358336	359773	0	1	1437	358333	Q3		
chrV	144269	145706	YEL006W	.	+	144269	145706	0	1	1437	144268	Q3		
chrX	583709	585146	YJR084W	.	+	583709	585146	0	1	1437	583704	Q3		
chrXII	566509	567947	YLR213C	.	-	566509	567947	0	1	1438	566504	Q3		
chrXIV	287784	289222	YNL187W	.	+	287784	289222	0	1	1438	287782	Q3		
chrII	610489	611928	YBR195C	.	-	610489	611928	0	1	1439	610483	Q3		
chrII	747962	749402	YBR273C	.	-	747962	749402	0	1	1440	747955	Q3		
chrXVI	740048	741489	YPR106W	.	+	740048	741489	0	1	1441	740041	Q3		
chrXIV	602853	604295	YNL016W	.	+	602853	604295	0	1	1442	602847	Q3		
chrIII	166731	168174	YCR027C	.	-	166731	168174	0	1	1443	166730	Q3		
